p,omega,rho,ord,ord2,ord4,f4
0.96,0.020310225567949636,0.5,0.034338839111328116,0.0012847427181900636,2.420830895267108e-06,0.12499254638673866
0.96,0.017738225997250678,0.5,0.034365106201171586,0.0012855712334812626,2.404746145099522e-06,0.12498860595705108
0.96,0.015491933384829673,0.5,0.03447493041992155,0.0012963632874191736,2.478667995696613e-06,0.12498916625978596
0.96,0.023255158812664285,0.5,0.03480655029296846,0.001323190085888032,2.5893354276821853e-06,0.12507899169923545
0.96,0.026627100205900502,0.5,0.03468930053710866,0.0013127011723817522,2.5414510244493323e-06,0.12500113647462913
0.96,0.030487964889276898,0.5,0.03438263183593772,0.001287066698968521,2.417487214495739e-06,0.12499509033205122
0.96,0.03490864554916128,0.5,0.03429258544921925,0.0012804482221604498,2.392123818366704e-06,0.12497329833986391
0.96,0.03997031413879595,0.5,0.0343818347167971,0.0012879118080438338,2.428272842980727e-06,0.12497705810548647
0.96,0.04576591234696057,0.5,0.03459117919921828,0.0013041018471122853,2.4905827082292705e-06,0.12500253051759788
0.98,0.004000000000000001,0.5,0.03455765258789064,0.0013010350526870343,2.473165398719228e-06,0.1250097729492389
0.96,0.06,0.5,0.03468603637695296,0.0013124637059868589,2.53960033092042e-06,0.12502403564454884
0.96,0.05240185818096181,0.5,0.0344384765625001,0.0012929664379359312,2.4609585422205665e-06,0.1250062536621286
0.98,0.00457999025857436,0.5,0.03455974609375017,0.0013030740988255658,2.511096038408316e-06,0.12495415527345717
0.98,0.005244077692159,0.5,0.03459511474609348,0.0013044592052698987,2.4930162311216227e-06,0.12499446777345681
0.98,0.0060044561863238305,0.5,0.034552030029296694,0.0013026663343609318,2.506299827574673e-06,0.1249619543457221
0.98,0.0068750877103499145,0.5,0.03443082153320272,0.0012930198358000438,2.4621509580758942e-06,0.12493868041994093
0.98,0.007871958685061724,0.5,0.03447559082031233,0.001296474037766567,2.476320060893833e-06,0.1249764233398614
0.98,0.01353010160301253,0.5,0.03441036010742191,0.0012891596700252178,2.4248562877755834e-06,0.1249445666504106
0.98,0.009013373523370628,0.5,0.034532374267578624,0.0013010481010378412,2.494858557021589e-06,0.1249775939941565
0.98,0.010320290733482368,0.5,0.034436915283203355,0.0012913966058195816,2.4369245965985666e-06,0.12495956420900561
0.98,0.01181670775625111,0.5,0.03450386352539073,0.001298033210784311,2.4740766482478784e-06,0.12495170410158045
0.98,0.015491933384829673,0.5,0.03438839477539038,0.0012885176028312436,2.4314070380390025e-06,0.12494908447267533
0.98,0.026627100205900502,0.5,0.034508433837890505,0.0012978584428132503,2.4639464806264265e-06,0.12497284179689298
0.98,0.017738225997250678,0.5,0.03453013183593747,0.0013018339961768225,2.5140997090047378e-06,0.12498313476564446
0.98,0.020310225567949636,0.5,0.03466799072265585,0.0013116352772713905,2.5469513708615963e-06,0.12499288818361265
0.98,0.023255158812664285,0.5,0.034275144042969066,0.0012787011054159144,2.3843975956920368e-06,0.12493984741212923
0.98,0.030487964889276898,0.5,0.034451132812499986,0.0012943933740259448,2.470974000522112e-06,0.12496008544923858
0.98,0.04576591234696057,0.5,0.034559273681640336,0.001302218265384523,2.4842474357339126e-06,0.12496691772462842
0.98,0.03490864554916128,0.5,0.03424831420898427,0.0012775530169905126,2.391566909265332e-06,0.12493870971681534
0.98,0.03997031413879595,0.5,0.03432683715820307,0.0012837325648964572,2.4155930031735223e-06,0.12495260131837925
0.98,0.05240185818096181,0.5,0.034465366210937466,0.0012947213515640307,2.4599877191472437e-06,0.12493538208009719
0.98,0.06,0.5,0.03451636962890599,0.0012973502779007968,2.4567686464954307e-06,0.12496713867189467
1.0,0.004000000000000001,0.5,0.03435694580078102,0.00128477429062138,2.4029662039289135e-06,0.12492949707033293
1.0,0.00457999025857436,0.5,0.034375273437500256,0.0012856481713057625,2.399833113241037e-06,0.1249694677734572
1.0,0.005244077692159,0.5,0.0344527575683595,0.0012935017849505996,2.453822516403208e-06,0.12496954223634595
1.0,0.0060044561863238305,0.5,0.034563187255858996,0.001303115201741574,2.5048217874557936e-06,0.12494951049806632
1.0,0.009013373523370628,0.5,0.03429356079101576,0.0012809452800453596,2.3971493910424173e-06,0.12491590332033191
1.0,0.007871958685061724,0.5,0.034848688964843465,0.0013260990428925871,2.5987721122828278e-06,0.12495985351564548
1.0,0.0068750877103499145,0.5,0.034469638671874664,0.0012936503565312571,2.4370171340992107e-06,0.12494467895509835
1.0,0.01353010160301253,0.5,0.034494570312500125,0.0012990963947773974,2.501305776255781e-06,0.12495638671876949
1.0,0.017738225997250678,0.5,0.03428442993164086,0.0012798620991409826,2.3973853104711184e-06,0.12494566772463013
1.0,0.010320290733482368,0.5,0.034514963378905805,0.0012994959542156142,2.481524986301201e-06,0.12499651367189395
1.0,0.01181670775625111,0.5,0.03426142578124974,0.0012779390043021466,2.38688322459955e-06,0.12491802978517527
1.0,0.015491933384829673,0.5,0.034386468505859275,0.001289028374403812,2.4324110204574198e-06,0.12496867309572146
1.0,0.023255158812664285,0.5,0.034711278076171824,0.0013148540313543018,2.5472606839231557e-06,0.12499843994142633
1.0,0.020310225567949636,0.5,0.034529366455077926,0.0012988824631274903,2.4658781192058027e-06,0.12493465942384657
1.0,0.026627100205900502,0.5,0.034434748535156004,0.0012903942468763265,2.4271324753368245e-06,0.12495325805666078
1.0,0.030487964889276898,0.5,0.034335343017578034,0.0012847204194964075,2.423140601294177e-06,0.12494691772462861
1.0,0.03490864554916128,0.5,0.034545897216796725,0.0013026544924081478,2.513383900645646e-06,0.12498015869142587
1.0,0.03997031413879595,0.5,0.03443895263671837,0.0012924227184058356,2.4480071381655246e-06,0.12495099487306645
1.0,0.04576591234696057,0.5,0.03457581787109395,0.0013029736390711023,2.4804300422667577e-06,0.12496698242189375
1.0,0.05240185818096181,0.5,0.03453490234374947,0.0013009222865105578,2.493161139709549e-06,0.12495529541017557
1.0,0.06,0.5,0.0342235510253906,0.0012738969294727918,2.3549584916495025e-06,0.12495463378908242
0.004,0.008,0.5,0.9004706201172459,0.8193045784371081,0.6913143839087416,0.6181900024413921
0.004,0.012,0.5,0.869754770507808,0.7568959022971988,0.5741468052425249,0.5339453149414922
0.004,0.004,0.5,0.9367634545897919,0.8876876294317173,0.8141931032794117,0.7125271289062898
0.004,0.02,0.5,0.5137638952636726,0.2818507041786605,0.09830065945854782,0.37216335693358304
0.008,0.004,0.5,0.9726371765136118,0.9461279008634113,0.8955320816975962,0.7597818749999996
0.008,0.008,0.5,0.9398197106934191,0.8833173194251075,0.7804473983498846,0.6652128674316202
0.008,0.012,0.5,0.890724085693365,0.7938124636671765,0.6313646129676878,0.5777025183104755
0.004,0.024,0.5,0.39210477294920476,0.17313637459546172,0.04366079006933079,0.34228012084956566
0.004,0.016,0.5,0.7333446435547133,0.5457751730981238,0.3114793006947441,0.4356262646484983
0.004,0.06,0.5,0.16224690063476094,0.030691647173612824,0.0017347619471765785,0.23794061279300655
0.004,0.028,0.5,0.33339279785155956,0.12707000364184365,0.025399203457782866,0.3193321105956528
0.004,0.032,0.5,0.27810111572265234,0.0903984297600374,0.014015258570818943,0.30258117919914856
0.004,0.048,0.5,0.18446705200194508,0.039787251178174235,0.0029085119985029187,0.25780466674808156
0.004,0.04,0.5,0.22845446777343023,0.061003736387488586,0.006612127560065207,0.27680324096682707
0.004,0.036,0.5,0.25799320922851166,0.07845575199440045,0.010814375622839404,0.2885103015136348
0.004,0.044,0.5,0.21295136352538463,0.053229036333706986,0.005125757566094637,0.267214002685582
0.004,0.056,0.5,0.1660265722656177,0.032175090633332445,0.0018983625382356503,0.24351313842776548
0.004,0.052,0.5,0.17788299194335216,0.03699226516738431,0.0025095429073984225,0.2503260021973048
0.008,0.02,0.5,0.6393156103515647,0.42350810268461136,0.1994386797352532,0.40260230346682346
0.008,0.016,0.5,0.8152848083495786,0.6655827750174922,0.4453424474611369,0.49279635253912696
0.008,0.028,0.5,0.32724781127929026,0.12230518913373262,0.02353895795299024,0.324520745849562
0.012,0.004,0.5,0.9744394580077713,0.9495404009038491,0.901657879949758,0.7835506042479649
0.008,0.024,0.5,0.4460924865722513,0.21998144185915758,0.06567219949472956,0.3527475122069899
0.008,0.032,0.5,0.30208490722656656,0.1046592367076846,0.017523476268500236,0.3063713244628282
0.012,0.024,0.5,0.5097488513183625,0.2803418845157295,0.0981121737415073,0.36226550903317645
0.012,0.008,0.5,0.9446912280274037,0.8924750759961801,0.7966313114782536,0.6960473535156301
0.008,0.036,0.5,0.27146395507812465,0.08613453911244706,0.012540905528593937,0.29071995361323266
0.008,0.04,0.5,0.2266476757812492,0.05997607213198863,0.0063554932744638625,0.2774136303711169
0.008,0.048,0.5,0.1914270275878835,0.04288397691473131,0.0033606615593552076,0.257824060058633
0.012,0.016,0.5,0.8448178381347369,0.7141164509638454,0.5110867020976742,0.5265457714844735
0.012,0.012,0.5,0.9053802661133021,0.8198117155554203,0.6724115987010204,0.6152331970214183
0.008,0.044,0.5,0.20768014526366646,0.05059700724944217,0.00463392628334841,0.26685726562503564
0.012,0.02,0.5,0.7391646569824233,0.5491931035716685,0.3072095248875526,0.43925454711920264
0.008,0.056,0.5,0.16986998657225738,0.03370208231404358,0.002083637390206126,0.2431321228027698
0.008,0.052,0.5,0.1762764038085829,0.03633215831816072,0.0024250798411929726,0.2497011669922244
0.008,0.06,0.5,0.15779016235350932,0.028905220887809866,0.0015100377393266644,0.23667784667972433
0.016,0.004,0.5,0.9273569750975971,0.8796049493914646,0.8167357139243981,0.7929100427245689
0.012,0.028,0.5,0.3442470373535115,0.13576254460468873,0.029038890507906284,0.327874683837845
0.012,0.032,0.5,0.2987360412597593,0.10324616720154592,0.01756813426939384,0.307933039550716
0.012,0.036,0.5,0.25215315307616876,0.07426273725971282,0.00955377752874906,0.29077760375972034
0.012,0.044,0.5,0.20893829589842683,0.05096633769124501,0.004609349942204248,0.2662900390625417
0.016,0.012,0.5,0.9098952075195579,0.8279863127475102,0.6858156325008715,0.6373670190429275
0.016,0.008,0.5,0.9459766186523907,0.8948990554073227,0.8009418171908519,0.7076905273437696
0.012,0.048,0.5,0.19285962646483631,0.04360026512741864,0.003465809046529867,0.2571092431640997
0.012,0.04,0.5,0.23720370971679547,0.0658705526919641,0.007589048347452069,0.2783806787109527
0.012,0.052,0.5,0.17895595825194896,0.0373886911021163,0.002538764468792542,0.24904384033206775
0.012,0.056,0.5,0.16736797241210394,0.032874035534709384,0.002015651327954172,0.24174471679690668
0.012,0.06,0.5,0.15887106079101085,0.029330301724523056,0.0015471486973571821,0.23562353271488357
0.016,0.02,0.5,0.7835657385253255,0.6146768903509949,0.37952654181900786,0.4646402795410818
0.016,0.016,0.5,0.8597771252441193,0.7394660998361197,0.5475385701317935,0.5525813488770066
0.016,0.032,0.5,0.3056336059570238,0.10728650651693152,0.018356798651468872,0.30922580200189653
0.016,0.036,0.5,0.26885395385742433,0.08377963615432217,0.011670575115458659,0.29130834228511043
0.016,0.024,0.5,0.5939787390136457,0.36558369699254684,0.148394882332381,0.3745406201171719
0.016,0.028,0.5,0.3713002233886737,0.15550027119323512,0.035596349889975475,0.33217906494136445
0.02,0.008,0.5,0.9464545043945994,0.8957976523971241,0.8025304645113566,0.7269819689941923
0.016,0.044,0.5,0.20461693115233495,0.048989205397662515,0.00433586225241104,0.26601296997074325
0.02,0.012,0.5,0.9120031860351722,0.8318062573488909,0.6920890946565514,0.6510968896484106
0.02,0.004,0.5,0.9360444616698769,0.8905093209282249,0.8261109256891587,0.8042560168456682
0.016,0.04,0.5,0.23847224731444644,0.06629533076181819,0.007611992668333337,0.2776522937011906
0.016,0.048,0.5,0.19791948852538077,0.04574783794835065,0.003733324428891193,0.25683476562503427
0.016,0.056,0.5,0.16354654052733855,0.031277374788820485,0.0018149931222409977,0.2408476940918342
0.02,0.016,0.5,0.8669523547363076,0.7517748741694423,0.5656689599748609,0.5710826428222845
0.02,0.028,0.5,0.4008372656249993,0.1786545524463065,0.044884104063483116,0.33638188842769295
0.02,0.024,0.5,0.605677269287082,0.3826278605307625,0.16501208744260296,0.38677358032227926
0.016,0.052,0.5,0.17465066162108706,0.03565790185123598,0.002334620138990792,0.24780129882816387
0.02,0.02,0.5,0.7924197033691016,0.6285772847146988,0.39669840389584443,0.4837019409180308
0.016,0.06,0.5,0.15181707153319754,0.02670905435070378,0.0012890646441564195,0.23430819335942177
0.02,0.032,0.5,0.3181558032226486,0.11700572141945398,0.02168592729310687,0.30961942871087345
0.02,0.036,0.5,0.2560937243652329,0.0762170821528116,0.00993335058696426,0.290808426513633
0.02,0.04,0.5,0.23168910400390325,0.06212680567055693,0.006576689539077214,0.27652123046877375
0.02,0.044,0.5,0.20532278930663572,0.0492481231461444,0.004347645201987219,0.26468542846683235
0.02,0.048,0.5,0.1947709472656193,0.044504950808285516,0.0035929229848428094,0.25541607177737846
0.024,0.004,0.5,0.972593812255811,0.9459457907715942,0.8948401710865059,0.8119893933104992
0.024,0.008,0.5,0.9459513073731124,0.8948444075955326,0.8008199211971175,0.7331520385742791
0.02,0.052,0.5,0.1756177612304645,0.036010199010371814,0.0023559211304304698,0.24666058105472352
0.024,0.016,0.5,0.8697554003905941,0.7566133025560073,0.5728819468427312,0.5845223767089077
0.024,0.012,0.5,0.9135057202148779,0.8345427348192855,0.6966283669330917,0.6580973510741943
0.024,0.02,0.5,0.8105594250487683,0.6573914063255341,0.4331637774074893,0.5041721447754608
0.02,0.056,0.5,0.15750579101562054,0.02869557818651128,0.0014733580995007908,0.23894218872073983
0.02,0.06,0.5,0.15035720458984156,0.026402198855578526,0.0013002800756964905,0.233132447509807
0.024,0.024,0.5,0.6691528820800963,0.4533624456493434,0.21446793665943856,0.39938503906251743
0.024,0.036,0.5,0.267176480712887,0.0827579818432016,0.011472190881572635,0.29154514648432794
0.024,0.028,0.5,0.45767083251952934,0.22683241588235178,0.06533337397059748,0.3404763427733881
0.024,0.04,0.5,0.23231350097655754,0.06269873120486466,0.0067527956094653886,0.2756970861816649
0.024,0.032,0.5,0.3332367639160096,0.12716764212205717,0.024715233506885714,0.31079766235344936
0.024,0.044,0.5,0.20674483764647597,0.04977370836868652,0.004365511760680988,0.26370151000980496
0.024,0.052,0.5,0.17237989624022665,0.03459423458799615,0.002167105922984443,0.24546732421878456
0.024,0.048,0.5,0.1871141296386651,0.04087976571455496,0.003019171114368207,0.2537178430176154
0.024,0.056,0.5,0.16099160034178808,0.03034247243240445,0.0017150629147116648,0.2380411791992567
0.024,0.06,0.5,0.15040433837890005,0.026282496326862973,0.001261757334734844,0.23185047973637019
0.028,0.004,0.5,0.9714935913085572,0.9438074076179976,0.8908011360073926,0.8160406445312025
0.028,0.008,0.5,0.9449877282715599,0.8930219543842359,0.79756010971713,0.738198895263732
0.028,0.02,0.5,0.813158262939391,0.6615830159412269,0.438622084285035,0.509108322753981
0.028,0.012,0.5,0.9130395349121392,0.8336910855705498,0.6952068961004435,0.6672733642578101
0.028,0.016,0.5,0.87315407714842,0.7625263557845702,0.5818351874177848,0.5885055407714372
0.028,0.024,0.5,0.7020210339355544,0.49599308591379543,0.2518132379723775,0.4110960095215245
0.028,0.028,0.5,0.45347158691407813,0.22215509795427632,0.06217615320471456,0.34119357910152215
0.028,0.032,0.5,0.3464183666992149,0.1373749906697886,0.028594092169703367,0.3111385449218136
0.028,0.036,0.5,0.2710232336425766,0.08538971947774184,0.01216313036621263,0.2899167492675358
0.028,0.04,0.5,0.22666871582030815,0.059763723609444985,0.0062252942404491095,0.27466352416994966
0.032,0.004,0.5,0.9707555212401737,0.9423740534624169,0.8880981335830939,0.8227814648437052
0.028,0.048,0.5,0.18102911743163166,0.03835050070956188,0.002698191663307377,0.25190506225589626
0.028,0.044,0.5,0.1911647778320228,0.04245973340332362,0.0032378218281954876,0.2615458630371482
0.028,0.052,0.5,0.17110076904296334,0.034167371514438646,0.002135830191507735,0.24343763183596814
0.032,0.008,0.5,0.9444216552735016,0.891952450701514,0.7956511433095076,0.7408385742188213
0.028,0.056,0.5,0.1586905993652273,0.02943571225181175,0.0015922213715423997,0.23643522949222742
0.028,0.06,0.5,0.1488943579101518,0.025686141178905452,0.001191421939580382,0.23042666137699452
0.032,0.012,0.5,0.9133423352051073,0.8342409791095079,0.6961136600500778,0.6690935302734136
0.032,0.016,0.5,0.8735536462402101,0.763193264924744,0.5827601099840669,0.6003458898924987
0.032,0.02,0.5,0.8170737658690949,0.6679450857065777,0.4470314761550386,0.5184307385254731
0.032,0.024,0.5,0.7253375463867402,0.527575455945998,0.2812533603579825,0.4272450683594315
0.032,0.028,0.5,0.4938319177246032,0.26160669185474916,0.08410850819505436,0.3455495581054287
0.032,0.032,0.5,0.33931249999999713,0.1326606942150011,0.02732705952043252,0.31074620971673195
0.04,0.004,0.5,0.9691126696776811,0.939187294011385,0.8821025392816667,0.8269153393554373
0.032,0.036,0.5,0.27189166870117176,0.08634595317110211,0.012619155978083853,0.288992205810513
0.032,0.044,0.5,0.2036219689941337,0.0484537471227327,0.00418251461950996,0.26081950927738073
0.04,0.008,0.5,0.9422333703614,0.8878232873553507,0.7882996114857151,0.7526407275390987
0.032,0.04,0.5,0.22585074584960205,0.05949732565179248,0.006191441664070524,0.2729151330566742
0.032,0.048,0.5,0.1903342993163957,0.042528492705522065,0.003303731534550735,0.25104117675785076
0.032,0.056,0.5,0.1540469201660093,0.027685354212969485,0.0014194960872200445,0.23492886840824315
0.04,0.012,0.5,0.9113440258789375,0.8305871534248664,0.690005088802435,0.6801010766601309
0.032,0.052,0.5,0.17141006835936806,0.03424925229608924,0.002125110520651408,0.24229348144534946
0.032,0.06,0.5,0.1489251306152322,0.025846526876538514,0.0012255999233419077,0.22865741821293364
0.04,0.02,0.5,0.8219394042968313,0.6757954693228305,0.4572665907711594,0.5292483215332949
0.04,0.016,0.5,0.8737159399413865,0.7634694066909001,0.5831592616581959,0.6051476428221795
0.04,0.024,0.5,0.7429406994628811,0.5530990391383749,0.3083188273503322,0.44041291381842207
0.04,0.028,0.5,0.511264237060527,0.27614867011472843,0.090448960543398,0.3475624206542567
0.04,0.032,0.5,0.3440698925781182,0.13489477348476728,0.027274744564106206,0.3076943444823557
0.04,0.036,0.5,0.26255015747070154,0.08004567797020024,0.010769832545169796,0.28545696655272035
0.04,0.048,0.5,0.177019571533194,0.03663817459657709,0.002467218578519696,0.24702968872073622
0.04,0.04,0.5,0.22492471679686862,0.05945104074388559,0.0063386334325784355,0.26950378906253597
0.04,0.044,0.5,0.1963287438964768,0.045078596776572985,0.003639333234454324,0.2570446520996453
0.05,0.004,0.5,0.9670109069823701,0.9351183798575111,0.8744773627870375,0.8313100183105206
0.05,0.016,0.5,0.8709721374511579,0.7586767237432213,0.5758456169132061,0.6156635766600848
0.05,0.012,0.5,0.9080045544433822,0.8245107622433514,0.6799448502602985,0.6841603845214499
0.05,0.008,0.5,0.9390033105469375,0.8817463411287979,0.7775440088997135,0.7560821032715225
0.04,0.06,0.5,0.14248557006835652,0.023642668075710103,0.001037659084234645,0.22536425170902347
0.04,0.056,0.5,0.14980305541991912,0.026067229531258174,0.0012454134202293412,0.23142178222660442
0.04,0.052,0.5,0.16765086181640315,0.032709231756030695,0.001934415191444835,0.23902314941409955
0.05,0.02,0.5,0.8232638964843356,0.6779215795111994,0.4600040508169217,0.5381873571778432
0.05,0.028,0.5,0.5104865966796677,0.2774171980437702,0.09266000151146563,0.34448751342769
0.05,0.024,0.5,0.7479122229004126,0.5600595843969051,0.31518343714794955,0.4471641723633554
0.05,0.032,0.5,0.347285742187495,0.1348579982420806,0.02613881085581512,0.3045343041991516
0.05,0.036,0.5,0.2663948022460931,0.08207107016265269,0.011016261787050423,0.28111696899414784
0.05,0.04,0.5,0.22015755737303982,0.056314655665305406,0.005517572900302715,0.26480843383792685
0.05,0.044,0.5,0.19757532348631904,0.045379471678881365,0.003623417261317362,0.25229956176761853
0.06,0.004,0.5,0.9650994860839195,0.9314257330816949,0.8675863460152209,0.8265392236327764
0.05,0.048,0.5,0.17042156738280737,0.03392364155173255,0.00209382203850143,0.24200662841800236
0.05,0.052,0.5,0.15870242797851314,0.029264211909919752,0.0015582906914984149,0.23407632202152479
0.06,0.02,0.5,0.8187959155273109,0.670593327640306,0.45014125728317644,0.5389866223145525
0.05,0.06,0.5,0.1399794567871082,0.022803544704466723,0.0009615178271709831,0.22126143798831208
0.06,0.012,0.5,0.9042354821777487,0.8176773420906677,0.6687123809773183,0.6851482812499881
0.05,0.056,0.5,0.1477953503417917,0.02545085933610761,0.001190641406237865,0.22727538696293012
0.06,0.008,0.5,0.9358292907715422,0.8757970078382223,0.7670923580486299,0.7573199475097778
0.06,0.016,0.5,0.8671529821777171,0.7520349169103951,0.5657982203530629,0.6100138208007042
0.06,0.028,0.5,0.5496627990722488,0.3131206134434123,0.10881647504431759,0.3480508129882405
0.06,0.024,0.5,0.7494010986328179,0.5620939629250464,0.3170429917805382,0.44909846801764847
0.06,0.032,0.5,0.326716308593749,0.12222940057247791,0.023071403371420135,0.2987701330565844
0.06,0.036,0.5,0.2562922485351516,0.07619566228657765,0.009652518816775353,0.2752067651367436
0.06,0.04,0.5,0.21413395507812014,0.05349549193888649,0.005016212104286795,0.25907613403324004
0.06,0.044,0.5,0.1885133422851461,0.04150167204171208,0.0030691922031906914,0.2472349987793315
0.06,0.048,0.5,0.1698007250976521,0.03369489078968725,0.002097170044880553,0.23758883544925744
0.06,0.052,0.5,0.15186126220702603,0.02679143502742011,0.0013088322486633178,0.22936226806644852
0.07,0.004,0.5,0.9629815161132246,0.9273425887645849,0.8599983441422934,0.8302701013183197
0.07,0.008,0.5,0.93258234741215,0.8697311768177727,0.756506515106127,0.7519449340821182
0.07,0.012,0.5,0.8996977539062572,0.8094987773018124,0.655426389085002,0.6828168981933376
0.06,0.056,0.5,0.1429918749999988,0.023689418853222854,0.001014746947755618,0.22293057495120777
0.07,0.024,0.5,0.7436343933105946,0.5534925757260268,0.3074510965134197,0.44536728027350403
0.07,0.016,0.5,0.8621347973632664,0.7433487508917153,0.5527822360559808,0.6120397778319702
0.06,0.06,0.5,0.13719287841796868,0.0219224994105095,0.0008898848023196042,0.21746294921877732
0.07,0.02,0.5,0.8136398217773008,0.6621739426424775,0.43890754314762176,0.5306115026856373
0.07,0.028,0.5,0.5748997607421846,0.33938335990877494,0.1248027566133966,0.34345721069330926
0.07,0.036,0.5,0.24943204589843512,0.07233358767360286,0.008862298570712598,0.2689103625488609
0.07,0.032,0.5,0.3391924072265659,0.12977563392191876,0.024764184481532062,0.2934578002929216
0.07,0.04,0.5,0.200562115478509,0.0469434486140285,0.003914384353675799,0.25316345581058575
0.07,0.044,0.5,0.1812147167968681,0.03837721708178466,0.0026695336347363732,0.24196137695316
0.07,0.048,0.5,0.16476824218749486,0.03154402148574557,0.0017985960898280222,0.2328182873535564
0.07,0.052,0.5,0.1483735681152303,0.02553082249209259,0.001172819148139602,0.22472443847659923
0.08,0.004,0.5,0.961051022949147,0.9236281223943339,0.853122346510451,0.8281675744628628
0.07,0.056,0.5,0.1393576599121089,0.02251224716797425,0.0009244280596255674,0.21888550659182632
0.07,0.06,0.5,0.13035295288085963,0.01964101638898224,0.0006965381356532485,0.21285729736330655
0.08,0.008,0.5,0.9293273388672371,0.8636712735559597,0.7460038883748812,0.7528996862793604
0.08,0.012,0.5,0.8954864648437678,0.8019359933509401,0.6432294494598592,0.6787713073730339
0.08,0.02,0.5,0.8071386950683069,0.6516544865365034,0.42512403037907975,0.5267011474610274
0.08,0.016,0.5,0.8565924877929467,0.7338236977131372,0.5387111414641603,0.6060704260253128
0.08,0.036,0.5,0.2439124145507751,0.0690707178118789,0.008038771145529748,0.2632506066894907
0.08,0.024,0.5,0.7371924597168469,0.5438753377522142,0.29671517490384214,0.44007391479499264
0.08,0.028,0.5,0.5850908715820343,0.34949492535859933,0.13012760285924635,0.33890635375971423
0.08,0.032,0.5,0.35062755615234453,0.13880128796935182,0.027714355251281544,0.28709581054684136
0.08,0.04,0.5,0.1962330871581948,0.04484792324527892,0.0035646388103533844,0.24754679077151945
0.08,0.048,0.5,0.15619293823241537,0.028439623402207515,0.001494912362265636,0.22753977783206825
0.08,0.044,0.5,0.1774329455566349,0.037236051242201265,0.0026432411702662973,0.23628533813480726
0.08,0.052,0.5,0.14163306152343588,0.023235413037538306,0.0009715234820431788,0.21989863037113122
0.1,0.004,0.5,0.9567305749511298,0.9153447067072771,0.8378973323213366,0.8266017724609004
0.1,0.008,0.5,0.9225997631836182,0.8512140812333261,0.7246462610678388,0.746688258056703
0.08,0.056,0.5,0.13723810180663795,0.021830154957621938,0.000868082853470655,0.21438120849611814
0.08,0.06,0.5,0.12632266235351514,0.018501054836958086,0.0006263174597677369,0.20886857543947482
0.1,0.016,0.5,0.843335648193324,0.7113021298193819,0.506198282807972,0.5917206872557662
0.1,0.012,0.5,0.8857030175781244,0.7845149591720021,0.6156052264722981,0.6657652624511605
0.1,0.02,0.5,0.7911842480467909,0.6261307683211002,0.392435588924945,0.5107671936035982
0.1,0.024,0.5,0.7145752441406639,0.5111935617649136,0.26248118686585115,0.4180074780273952
0.1,0.028,0.5,0.5376748913574264,0.2957616760550563,0.09384947316994371,0.3178693859862728
0.1,0.032,0.5,0.2926458190917955,0.09957900264575986,0.016074550455963125,0.26969837158206833
0.1,0.036,0.5,0.20776756591796364,0.050160829070207844,0.004376828202591442,0.24844001708988164
0.1,0.04,0.5,0.17911484985350803,0.03759102798983354,0.0025860419396560226,0.23533371948245901
0.12,0.004,0.5,0.9525338977051022,0.9073333840527703,0.8232994116132238,0.8218196838378518
0.1,0.044,0.5,0.15705050903319903,0.028740360819249643,0.0015032800357489462,0.225228922119177
0.1,0.048,0.5,0.14121094482421429,0.02320976295143322,0.0009963446328623592,0.21735158569338944
0.1,0.06,0.5,0.11469267456054595,0.015062279548197183,0.0003997399019279484,0.20099441772462345
0.1,0.052,0.5,0.1304093688964857,0.019541755872517365,0.0006739444538505308,0.21118572021487006
0.12,0.012,0.5,0.8754636962890562,0.7664845192602067,0.5876449962280254,0.6548923559570139
0.1,0.056,0.5,0.12171238525390773,0.0170304387092585,0.0005182089352326263,0.20582045898439394
0.12,0.008,0.5,0.9151956921387004,0.8376098187695179,0.7016794591845217,0.7352858728027961
0.12,0.016,0.5,0.829734627685515,0.688555226353059,0.4743708454955653,0.5771921191405951
0.12,0.02,0.5,0.7723841210937019,0.5967551850670331,0.35654011903084837,0.4903865747071065
0.12,0.024,0.5,0.6906260034179729,0.4776384226497954,0.22939337165146306,0.3972860449219017
0.12,0.028,0.5,0.4553381262207321,0.22064200564876116,0.05788570019540736,0.29326110473630657
0.12,0.032,0.5,0.24434877685546494,0.06904246751606288,0.007879737319346007,0.2528398840332416
0.12,0.036,0.5,0.2023547363281152,0.04792479321390185,0.004053519853739619,0.23634784790042762
0.12,0.04,0.5,0.16411587158202523,0.03139929142862571,0.0017929116162141742,0.22440322631839638
0.12,0.044,0.5,0.14598817016601542,0.024861110999136793,0.0011420535990136907,0.21528447021486952
0.12,0.052,0.5,0.12573023803710967,0.018363250129371195,0.0006170426353016757,0.20294428588868732
0.14,0.004,0.5,0.9481483801270131,0.8989992998900053,0.8082498867221376,0.8136349377440931
0.14,0.008,0.5,0.9074858947754115,0.823559992131361,0.6783476537869823,0.7250105371094103
0.12,0.048,0.5,0.1316530651855459,0.019974452617614505,0.0007115315369849704,0.20842845214845784
0.14,0.012,0.5,0.8641719006347365,0.7468487199507932,0.5579490322506202,0.6434964099120696
0.12,0.056,0.5,0.11544266845702816,0.015372549061774425,0.00042916199122111,0.19801763549805684
0.12,0.06,0.5,0.10833938720702732,0.013466405719815992,0.0003223176034129843,0.19376399047852275
0.14,0.016,0.5,0.8132405664061872,0.6614688354012145,0.43782767808241263,0.5536983850098463
